id,title,authors,publisher,published_date,description,reading_modes,page_count,categories,language,is_ebook,epub_is_available,pdf_is_available,maturity_rating,public_domain,image_links,preview_link
iRq-JwAACAAJ,Anansi Boys,Neil Gaiman,,2006,"Charlie Nancy leads a normal, boring existence in London. However, when he calls the U.S. to invite his estranged father to his wedding, he learns that the man just died. After jetting off to Florida for the funeral, Charlie not only discovers a brother he didn't know he had, but also learns that his father was the West African trickster god, Anansi. Charlie's brother, who possesses his own magical powers, later visits him at home and spins Charlie's life out of control, getting him fired, sleeping with his fiancée, and even getting him arrested for a white-collar crime. Charlie fights back with assistance from other gods, and that's when the real trouble begins. They lead the brothers into adventures that are at times scary or downright hysterical. At first Charlie is overwhelmed by this new world, but he is Anansi's son and shows just as much flair for trickery as his brother.",,457.0,['Anansi (Legendary character)'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=iRq-JwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=iRq-JwAACAAJ&dq=subject:fantasy&hl=&cd=125&source=gbs_api
uZEkAAAAQBAJ,Crown of Midnight,Sarah J. Maas,Bloomsbury Publishing USA,2013-08-27,"It puts this entire castle in jeopardy ... and the life of your friend.""",,435.0,['Juvenile Fiction'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=uZEkAAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=uZEkAAAAQBAJ&dq=subject:fantasy&hl=&cd=126&source=gbs_api
CixlswEACAAJ,The Cruel Prince,Holly Black,,2018-01-02,"The start of a thrilling new fantasy series from bestselling author Holly Black about a mortal girl who finds herself caught in a dangerous web of royal faerie intrigue. ""Lush, dangerous, a dark jewel of a book . . . intoxicating"" - Leigh Bardugo, #1 New York Times bestselling author of Six of Crows",,0.0,['Courts and courtiers'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=CixlswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=CixlswEACAAJ&dq=subject:fantasy&hl=&cd=127&source=gbs_api
haS_tAEACAAJ,Doctor Dolittle,Hugh Lofting,Lippincott Williams & Wilkins,1967,This treasury contains selections from eight of the original Dr. Dolittle books in which readers meet the lovable man who can talk to the animals.,,246.0,['Medical'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=haS_tAEACAAJ&dq=subject:fantasy&hl=&cd=128&source=gbs_api
sIc2rIDp8ykC,The Gunslinger,Stephen King,Signet,1982,The End Is Near. Start At The Beginning.Prepare for the climax of Stephen King's career...Get ready for the final Dark Tower books this fall...Stock up on the first Dark Tower book this summer...The #I BestsellerBook one in mass market paperback from Signet!,,324.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=sIc2rIDp8ykC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=sIc2rIDp8ykC&dq=subject:fantasy&hl=&cd=129&source=gbs_api
6b9fQgAACAAJ,The Tombs of Atuan,Ursula K. Le Guin,Puffin,1974,"THE TOMBS OF ATUAN Book Two of Ursula K. Le Guin's Earthsea Cycle Now a SCI FI Original Miniseries! When young Tenar is chosen as high priestess to the ancient and nameless Powers of the Earth, everything is taken away from her-home, family, possessions, even her name. She is now known only as Arha, the Eaten One, guardian of the labyrinthine Tombs of Atuan, shrouded in darkness. When a young wizard, Ged Sparrowhawk, comes to steal the Tombs' greatest hidden treasure, the Ring of Erreth-Akbe, Tenar's rightful duty is to protect the Tombs. But Ged also brings with him the light of magic and tales of a brighter world Tenar has never known. Will Tenar risk everything to escape the darkness that has become her domain? With millions of copies sold worldwide, Ursula K. Le Guin's Earthsea Cycle has earned a treasured place on the shelves of fantasy lovers everywhere, alongside the works of such beloved authors as J. R. R. Tolkien and C. S. Lewis.",,154.0,"[""Children's stories""]",en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=6b9fQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=6b9fQgAACAAJ&dq=subject:fantasy&hl=&cd=130&source=gbs_api
nUEUyi_RjfkC,Daughter of the Forest,Juliet Marillier,Macmillan,2002-02-18,Fantasy-roman.,,564.0,['Fiction'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=nUEUyi_RjfkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=nUEUyi_RjfkC&dq=subject:fantasy&hl=&cd=131&source=gbs_api
oFpl0QEACAAJ,The Magician's Nephew,Clive Staples Lewis,Simon & Schuster Books For Young Readers,1986,Our hardcover and paperback digest editions of THE CHRONICLES OF NARNIA are now graced with new jacket and cover art by 2-time Caldecott medalist David Wiesner.,,0.0,['Fiction'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=oFpl0QEACAAJ&dq=subject:fantasy&hl=&cd=132&source=gbs_api
Hb-yqZYzsiIC,Eragon,Christopher Paolini,Random House,2005,"When Eragon finds a polished stone in the forest, he thinks it is the lucky discovery of a poor farm boy; perhaps it will buy his family meat for the winter. But when the stone brings a dragon hatchling, Eragon soon realizes he has stumbled upon a legacy",,530.0,['Juvenile Nonfiction'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=Hb-yqZYzsiIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=Hb-yqZYzsiIC&dq=subject:fantasy&hl=&cd=133&source=gbs_api
dxSA0QEACAAJ,Magician's Nephew,Clive Staples Lewis,,1955,"When Digory and Polly try to return the wicked witch Jadis to her own world, the magic gets mixed up and they all land in Narnia where they witness Aslan blessing the animals with human speech.",,0.0,['Fantasy'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=dxSA0QEACAAJ&dq=subject:fantasy&hl=&cd=134&source=gbs_api
1wNkqnAamkcC,The Wizard of Oz,Lyman Frank Baum,Sharon Publications Incorporated,1981-08,"After a cyclone transports her to the land of Oz, Dorothy must seek out the great wizard in order to return home to Kansas. Illustrated with stills from the motion picture.",,244.0,['Juvenile Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=1wNkqnAamkcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=1wNkqnAamkcC&dq=subject:fantasy&hl=&cd=135&source=gbs_api
FmMFgOG_OOIC,Brisingr,Christopher Paolini,Random House,2009-09,"Following the colossal battle against the Empire's warriors, Eragon and Saphira narrowly escaped with their lives. But more awaits the Rider and his dragon, as Eragon finds himself bound by promises he may not be able to keep, including his oath to cousin",,790.0,['Juvenile Nonfiction'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=FmMFgOG_OOIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=FmMFgOG_OOIC&dq=subject:fantasy&hl=&cd=136&source=gbs_api
6Hh4PwAACAAJ,Fox In Socks,"Dr. Seuss, Random House Children's Books",Random House Books for Young Readers,1980-01-01,The smart Fox uses difficult tongue twisters to get the confused Mr. Knox in trouble with his tongue.,,61.0,"[""Children's stories""]",en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=6Hh4PwAACAAJ&dq=subject:fantasy&hl=&cd=137&source=gbs_api
sCalzQEACAAJ,The hunger games,Suzanne Collins,,2012,"By winning the Hunger Games, Katniss and Peeta have secured a life of safety and plenty for themselves and their families, but because they won by defying the rules, they unwittingly become the faces of an impending rebellion. |",,458.0,['YOUNG ADULT FICTION'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=sCalzQEACAAJ&dq=subject:fantasy&hl=&cd=138&source=gbs_api
gob1PQAACAAJ,The Wizard of Oz,"L. Frank Baum, Rosemary (RTL) Border","Oxford University Press, USA",2006-03,"After a cyclone transports her to the land of Oz, Dorothy must seek out the great wizard in order to return to Kansas.",,51.0,['Foreign Language Study'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=gob1PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=gob1PQAACAAJ&dq=subject:fantasy&hl=&cd=139&source=gbs_api
JZ5UFcsMaKAC,The Fellowship of the Ring,John Ronald Reuel Tolkien,Mariner Books,2003-09-05,FIRST IN THE LORD OF THE RINGS TRILOGY.,,428.0,['Fiction'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=JZ5UFcsMaKAC&dq=subject:fantasy&hl=&cd=140&source=gbs_api
X_OSuwsF4_UC,Watership Down,Richard Adams,Penguin UK,1973,"Heroic rabbits trek from their poisoned warren to a new home. Long, complex and totally absorbing.",text,582.0,['Fiction'],en,False,True,True,NOT_MATURE,False,http://books.google.com/books/content?id=X_OSuwsF4_UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=X_OSuwsF4_UC&dq=subject:fantasy&hl=&cd=141&source=gbs_api
xm5gQgAACAAJ,Mrs Frisby and the Rats of NIMH,Robert C. O'Brien,"Penguin Books, Limited (UK)",1971,"A fabulous adventure about the mysterious, ultra - intelligent rats, their past and their secret connection with Mrs. Frisby's late husband. Age 9+ 200 pages",,197.0,['Animals'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=xm5gQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=xm5gQgAACAAJ&dq=subject:fantasy&hl=&cd=142&source=gbs_api
mwHWzgEACAAJ,Game of Thrones,George R. R. Martin,Harper Voyager,2016,,,880.0,['Battles'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=mwHWzgEACAAJ&dq=subject:fantasy&hl=&cd=143&source=gbs_api
541F6AU63BkC,The Road to Oz,Lyman Frank Baum,Del Rey,1979-10-12,Dorothy and her friends follow the enchanted road to Oz and arrive in time for Ozma's birthday party.,,255.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=541F6AU63BkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=541F6AU63BkC&dq=subject:fantasy&hl=&cd=144&source=gbs_api
KrVSoALSwh0C,The Road to Oz,L. Frank Baum,Del Rey,1986-02-12,"Book 5 of L. Frank Baum's immortal OZ series, in whcih Dorothy and the Shaggy Man inexplicably find themselves in Oz, where they meet Polychrome, the abandoned daughter of the Rainbow, and a host of others on their way to Ozma's lavish birthday party.",,276.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=KrVSoALSwh0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=KrVSoALSwh0C&dq=subject:fantasy&hl=&cd=145&source=gbs_api
qewLOd5cdxwC,Magician's Gambit,David Eddings,"Random House Digital, Inc.",1983,"Princess Ce'Nedra joins the young farm boy, Garion, in the struggle to find the magical Orb and defeat the power of an evil sorcerer",,328.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=qewLOd5cdxwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=qewLOd5cdxwC&dq=subject:fantasy&hl=&cd=146&source=gbs_api
nuVp0QEACAAJ,The Farthest Shore,Ursula K. Le Guin,Bantam,1984,"Book Three of Ursula K. Le Guin's Earthsea Cycle Darkness threatens to overtake Earthsea: the world and its wizards are losing their magic. Despite being wearied with age, Ged Sparrowhawk -- Archmage, wizard, and dragonlord -- embarks on a daring, treacherous journey, accompanied by Enlad's young Prince Arren, to discover the reasons behind this devastating pattern of loss. Together they will sail to the farthest reaches of their world -- even beyond the realm of death -- as they seek to restore magic to a land desperately thirsty for it. With millions of copies sold worldwide, Ursula K. Le Guin's Earthsea Cycle has earned a treasured place on the shelves of fantasy lovers everywhere, alongside the works of such beloved authors as J. R. R. Tolkien and C. S. Lewis.",,0.0,['Fiction'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=nuVp0QEACAAJ&dq=subject:fantasy&hl=&cd=147&source=gbs_api
gZ5wIhCJBfUC,The Lightning Thief,Rick Riordan,,2005,"After learning that he is the son of a mortal woman and Poseidon, god of the sea, twelve-year-old Percy is sent to a summer camp for demigods like himself, and joins his new friends on a quest to prevent a war between the gods.",,388.0,['Camps'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=gZ5wIhCJBfUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=gZ5wIhCJBfUC&dq=subject:fantasy&hl=&cd=148&source=gbs_api
oklkPgAACAAJ,The Wizard of Oz,Lyman Frank Baum,,1988-08-01,"After being transported by a cyclone to the land of Oz, Dorothy and her dog are befriended by a scarecrow, a tin man, and a cowardly lion, who accompany her to the Emerald City to look for a wizard who can help Dorothy return home to Kansas.",,32.0,['Fantasy'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=oklkPgAACAAJ&dq=subject:fantasy&hl=&cd=149&source=gbs_api
BlYkAQAAMAAJ,The Little Ghost,Otfried Preussler,Andersen Press,1967,"A little ghost who always wanted to see the town by daylight creates chaos when he does, and finds himself unable to be a night ghost again.",,144.0,['Juvenile Nonfiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=BlYkAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=BlYkAQAAMAAJ&dq=subject:fantasy&hl=&cd=150&source=gbs_api
GxT7zQEACAAJ,"Wonderful Wizard of Oz Interactive, the [Illustrated with Interactive Elements]",L. Frank Baum,Harper Design,2021,"After a cyclone transports her to the land of Oz, Dorothy must seek out the great wizard in order to return to Kansas.",,256.0,['Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=GxT7zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=GxT7zQEACAAJ&dq=subject:fantasy&hl=&cd=151&source=gbs_api
jdz_vgEACAAJ,The Lost Sisters,Holly Black,,2018,"Sometimes the difference between a love story and a horror story is where the ending comes...Half-apology and half-explanation, it turns out that Taryn has some secrets of her own to reveal. The Lost Sisters The Cruel Prince, by master writer Holly Black.",,100.0,['Electronic books'],en,False,False,False,NOT_MATURE,False,,http://books.google.com.br/books?id=jdz_vgEACAAJ&dq=subject:fantasy&hl=&cd=152&source=gbs_api
qUQlAQAAIAAJ,The Foot Book,Dr. Seuss,Random House Books for Young Readers,1968-10-12,Beginner's text describes all sorts of feet doing all sorts of things.,,34.0,['Juvenile Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=qUQlAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=qUQlAQAAIAAJ&dq=subject:fantasy&hl=&cd=153&source=gbs_api
jZAUqunfcZkC,Mistborn,Brandon Sanderson,Macmillan,2007,Fantasy roman.,,686.0,['Fiction'],en,False,False,True,NOT_MATURE,False,http://books.google.com/books/content?id=jZAUqunfcZkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=jZAUqunfcZkC&dq=subject:fantasy&hl=&cd=154&source=gbs_api
gWwmEgcDBF4C,The Horse and His Boy,Clive Staples Lewis,Simon & Schuster Books For Young Readers,1970,Our hardcover and paperback digest editions of THE CHRONICLES OF NARNIA are now graced with new jacket and cover art by 2-time Caldecott medalist David Wiesner.,,228.0,['Juvenile Fiction'],en,False,False,False,NOT_MATURE,False,http://books.google.com/books/content?id=gWwmEgcDBF4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com.br/books?id=gWwmEgcDBF4C&dq=subject:fantasy&hl=&cd=155&source=gbs_api
